000026-0-000,Actinokineospora_fastidiosa
025080-0-000,Nocardioides_jensenii
025460-0-000,Nocardioides_jensenii
02585-0-000,Nocardioides_jensenii
02764-0-000,Nocardioides_jensenii
029579-0-000,Nocardioides_jensenii
63353-0-000,Nocardioides_jensenii
63374-0-000,Nocardioides_jensenii
63631-0-000,Nocardioides_jensenii
63748-0-000,Nocardioides_jensenii
63993-0-000,Nocardioides_jensenii
64120-0-001,Nocardioides_jensenii
64442-0-000,Nocardioides_jensenii
64444-0-000,Nocardioides_jensenii
64612-0-000,Nocardioides_jensenii
64696-0-000,Nocardioides_jensenii
64697-0-000,Nocardioides_jensenii
64806-0-000,Nocardioides_jensenii
65079-0-000,Nocardioides_jensenii
65127-0-000,Nocardioides_jensenii
65267-0-000,Nocardioides_jensenii
65305-0-000,Nocardioides_jensenii
65566-0-000,Nocardioides_jensenii
65613-0-000,Nocardioides_jensenii
65810-0-000,Nocardioides_jensenii
65835-0-000,Nocardioides_jensenii
008821-0-000,Nocardioides_kongjuensis
010124-0-000,Nocardioides_kongjuensis
012690-0-000,Nocardioides_kongjuensis
019059-0-000,Nocardioides_kongjuensis
021725-0-001,Nocardioides_kongjuensis
022715-0-000,Nocardioides_kongjuensis
64806-0-000,Nocardioides_kongjuensis
65566-0-000,Nocardioides_kongjuensis
65569-0-000,Nocardioides_kongjuensis
65785-0-000,Nocardioides_kongjuensis
022715-0-000,Nocardioides_koreensis
65566-0-000,Nocardioides_koreensis
65835-0-000,Nocardioides_koreensis
008821-0-000,Nocardioides_kribbensis
010025-0-000,Nocardioides_kribbensis
010785-0-000,Nocardioides_kribbensis
012690-0-000,Nocardioides_kribbensis
015354-0-000,Nocardioides_kribbensis
018242-0-000,Nocardioides_kribbensis
019059-0-000,Nocardioides_kribbensis
021725-0-001,Nocardioides_kribbensis
022715-0-000,Nocardioides_kribbensis
025080-0-000,Nocardioides_kribbensis
63631-0-000,Nocardioides_kribbensis
63748-0-000,Nocardioides_kribbensis
63993-0-000,Nocardioides_kribbensis
64120-0-001,Nocardioides_kribbensis
64442-0-000,Nocardioides_kribbensis
64444-0-000,Nocardioides_kribbensis
64612-0-000,Nocardioides_kribbensis
64649-0-000,Nocardioides_kribbensis
64671-0-000,Nocardioides_kribbensis
64696-0-000,Nocardioides_kribbensis
64806-0-000,Nocardioides_kribbensis
65079-0-000,Nocardioides_kribbensis
65127-0-000,Nocardioides_kribbensis
65267-0-000,Nocardioides_kribbensis
65305-0-000,Nocardioides_kribbensis
65443-0-000,Nocardioides_kribbensis
65566-0-000,Nocardioides_kribbensis
65569-0-000,Nocardioides_kribbensis
65785-0-000,Nocardioides_kribbensis
65810-0-000,Nocardioides_kribbensis
65835-0-000,Nocardioides_kribbensis
010025-0-000,Nocardioides_lentus
019059-0-000,Nocardioides_lentus
022715-0-000,Nocardioides_lentus
63993-0-000,Nocardioides_lentus
64120-0-001,Nocardioides_lentus
64442-0-000,Nocardioides_lentus
64444-0-000,Nocardioides_lentus
64612-0-000,Nocardioides_lentus
64649-0-000,Nocardioides_lentus
64696-0-000,Nocardioides_lentus
64806-0-000,Nocardioides_lentus
65079-0-000,Nocardioides_lentus
65127-0-000,Nocardioides_lentus
65267-0-000,Nocardioides_lentus
65305-0-000,Nocardioides_lentus
65566-0-000,Nocardioides_lentus
65569-0-000,Nocardioides_lentus
65785-0-000,Nocardioides_lentus
65810-0-000,Nocardioides_lentus
65835-0-000,Nocardioides_lentus
008821-0-000,Nocardioides_luteus
009001-0-000,Nocardioides_luteus
010025-0-000,Nocardioides_luteus
010280-0-001,Nocardioides_luteus
010785-0-000,Nocardioides_luteus
015354-0-000,Nocardioides_luteus
018242-0-000,Nocardioides_luteus
019059-0-000,Nocardioides_luteus
022277-0-000,Nocardioides_luteus
025080-0-000,Nocardioides_luteus
02585-0-000,Nocardioides_luteus
63192-0-000,Nocardioides_luteus
63353-0-000,Nocardioides_luteus
63374-0-000,Nocardioides_luteus
63631-0-000,Nocardioides_luteus
63748-0-000,Nocardioides_luteus
63993-0-000,Nocardioides_luteus
64120-0-001,Nocardioides_luteus
64442-0-000,Nocardioides_luteus
64444-0-000,Nocardioides_luteus
64612-0-000,Nocardioides_luteus
64649-0-000,Nocardioides_luteus
64671-0-000,Nocardioides_luteus
64696-0-000,Nocardioides_luteus
64806-0-000,Nocardioides_luteus
65079-0-000,Nocardioides_luteus
65127-0-000,Nocardioides_luteus
65267-0-000,Nocardioides_luteus
65305-0-000,Nocardioides_luteus
65566-0-000,Nocardioides_luteus
65569-0-000,Nocardioides_luteus
65613-0-000,Nocardioides_luteus
65785-0-000,Nocardioides_luteus
65810-0-000,Nocardioides_luteus
65835-0-000,Nocardioides_luteus
008821-0-000,Nocardioides_marinisabuli
010025-0-000,Nocardioides_marinisabuli
010785-0-000,Nocardioides_marinisabuli
012690-0-000,Nocardioides_marinisabuli
015354-0-000,Nocardioides_marinisabuli
018242-0-000,Nocardioides_marinisabuli
019059-0-000,Nocardioides_marinisabuli
022715-0-000,Nocardioides_marinisabuli
025080-0-000,Nocardioides_marinisabuli
65127-0-000,Nocardioides_marinisabuli
65569-0-000,Nocardioides_marinisabuli
65785-0-000,Nocardioides_marinisabuli
65810-0-000,Nocardioides_marinisabuli
65835-0-000,Nocardioides_marinisabuli
010025-0-000,Nocardioides_marinus
012690-0-000,Nocardioides_marinus
019059-0-000,Nocardioides_marinus
64649-0-000,Nocardioides_marinus
65079-0-000,Nocardioides_marinus
65267-0-000,Nocardioides_marinus
65305-0-000,Nocardioides_marinus
65566-0-000,Nocardioides_marinus
65569-0-000,Nocardioides_marinus
65785-0-000,Nocardioides_marinus
65810-0-000,Nocardioides_marinus
65835-0-000,Nocardioides_marinus
022715-0-000,Nocardioides_mesophilus
025080-0-000,Nocardioides_mesophilus
008821-0-000,Nocardioides_nitrophenolicus
009001-0-000,Nocardioides_nitrophenolicus
010025-0-000,Nocardioides_nitrophenolicus
010124-0-000,Nocardioides_nitrophenolicus
012690-0-000,Nocardioides_nitrophenolicus
015354-0-000,Nocardioides_nitrophenolicus
018242-0-000,Nocardioides_nitrophenolicus
019059-0-000,Nocardioides_nitrophenolicus
021725-0-001,Nocardioides_nitrophenolicus
022277-0-000,Nocardioides_nitrophenolicus
022939-0-000,Nocardioides_nitrophenolicus
025080-0-000,Nocardioides_nitrophenolicus
02585-0-000,Nocardioides_nitrophenolicus
03040-0-000,Nocardioides_nitrophenolicus
63192-0-000,Nocardioides_nitrophenolicus
63374-0-000,Nocardioides_nitrophenolicus
63631-0-000,Nocardioides_nitrophenolicus
63748-0-000,Nocardioides_nitrophenolicus
63993-0-000,Nocardioides_nitrophenolicus
64120-0-001,Nocardioides_nitrophenolicus
64442-0-000,Nocardioides_nitrophenolicus
64444-0-000,Nocardioides_nitrophenolicus
64612-0-000,Nocardioides_nitrophenolicus
64649-0-000,Nocardioides_nitrophenolicus
64696-0-000,Nocardioides_nitrophenolicus
64806-0-000,Nocardioides_nitrophenolicus
65079-0-000,Nocardioides_nitrophenolicus
65127-0-000,Nocardioides_nitrophenolicus
65267-0-000,Nocardioides_nitrophenolicus
65305-0-000,Nocardioides_nitrophenolicus
65566-0-000,Nocardioides_nitrophenolicus
65569-0-000,Nocardioides_nitrophenolicus
65785-0-000,Nocardioides_nitrophenolicus
65810-0-000,Nocardioides_nitrophenolicus
65835-0-000,Nocardioides_nitrophenolicus
008821-0-000,Nocardioides_oleivorans
010025-0-000,Nocardioides_oleivorans
010124-0-000,Nocardioides_oleivorans
012690-0-000,Nocardioides_oleivorans
015354-0-000,Nocardioides_oleivorans
018242-0-000,Nocardioides_oleivorans
019059-0-000,Nocardioides_oleivorans
022715-0-000,Nocardioides_oleivorans
022939-0-000,Nocardioides_oleivorans
025080-0-000,Nocardioides_oleivorans
63748-0-000,Nocardioides_oleivorans
63993-0-000,Nocardioides_oleivorans
64120-0-001,Nocardioides_oleivorans
64442-0-000,Nocardioides_oleivorans
64444-0-000,Nocardioides_oleivorans
64612-0-000,Nocardioides_oleivorans
64649-0-000,Nocardioides_oleivorans
64696-0-000,Nocardioides_oleivorans
64806-0-000,Nocardioides_oleivorans
65015-0-000,Nocardioides_oleivorans
65079-0-000,Nocardioides_oleivorans
65127-0-000,Nocardioides_oleivorans
65267-0-000,Nocardioides_oleivorans
65305-0-000,Nocardioides_oleivorans
65566-0-000,Nocardioides_oleivorans
65569-0-000,Nocardioides_oleivorans
65785-0-000,Nocardioides_oleivorans
65835-0-000,Nocardioides_oleivorans
008821-0-000,Nocardioides_panacihumi
012690-0-000,Nocardioides_panacihumi
015354-0-000,Nocardioides_panacihumi
018242-0-000,Nocardioides_panacihumi
019059-0-000,Nocardioides_panacihumi
022715-0-000,Nocardioides_panacihumi
025080-0-000,Nocardioides_panacihumi
027482-0-001,Nocardioides_panacihumi
65569-0-000,Nocardioides_panacihumi
65785-0-000,Nocardioides_panacihumi
65835-0-000,Nocardioides_panacihumi
015354-0-000,Nocardioides_panacisoli
022939-0-000,Nocardioides_panacisoli
008821-0-000,Nocardioides_plantarum
009001-0-000,Nocardioides_plantarum
010124-0-000,Nocardioides_plantarum
010280-0-001,Nocardioides_plantarum
011197-0-000,Nocardioides_plantarum
012690-0-000,Nocardioides_plantarum
015354-0-000,Nocardioides_plantarum
018242-0-000,Nocardioides_plantarum
019059-0-000,Nocardioides_plantarum
022277-0-000,Nocardioides_plantarum
022715-0-000,Nocardioides_plantarum
022939-0-000,Nocardioides_plantarum
02449-0-000,Nocardioides_plantarum
02585-0-000,Nocardioides_plantarum
026757-0-000,Nocardioides_plantarum
63353-0-000,Nocardioides_plantarum
63374-0-000,Nocardioides_plantarum
63631-0-000,Nocardioides_plantarum
63748-0-000,Nocardioides_plantarum
63993-0-000,Nocardioides_plantarum
64120-0-001,Nocardioides_plantarum
64442-0-000,Nocardioides_plantarum
64444-0-000,Nocardioides_plantarum
64612-0-000,Nocardioides_plantarum
64649-0-000,Nocardioides_plantarum
64696-0-000,Nocardioides_plantarum
64806-0-000,Nocardioides_plantarum
65015-0-000,Nocardioides_plantarum
65079-0-000,Nocardioides_plantarum
65127-0-000,Nocardioides_plantarum
65267-0-000,Nocardioides_plantarum
65305-0-000,Nocardioides_plantarum
65566-0-000,Nocardioides_plantarum
65569-0-000,Nocardioides_plantarum
65613-0-000,Nocardioides_plantarum
65785-0-000,Nocardioides_plantarum
65835-0-000,Nocardioides_plantarum
010124-0-000,Nocardioides_pyridinolyticus
012690-0-000,Nocardioides_pyridinolyticus
02449-0-000,Nocardioides_pyridinolyticus
02585-0-000,Nocardioides_pyridinolyticus
03040-0-000,Nocardioides_pyridinolyticus
63192-0-000,Nocardioides_pyridinolyticus
63374-0-000,Nocardioides_pyridinolyticus
63631-0-000,Nocardioides_pyridinolyticus
63748-0-000,Nocardioides_pyridinolyticus
63993-0-000,Nocardioides_pyridinolyticus
64120-0-001,Nocardioides_pyridinolyticus
64442-0-000,Nocardioides_pyridinolyticus
64444-0-000,Nocardioides_pyridinolyticus
64612-0-000,Nocardioides_pyridinolyticus
64649-0-000,Nocardioides_pyridinolyticus
64696-0-000,Nocardioides_pyridinolyticus
64806-0-000,Nocardioides_pyridinolyticus
65079-0-000,Nocardioides_pyridinolyticus
65127-0-000,Nocardioides_pyridinolyticus
65267-0-000,Nocardioides_pyridinolyticus
65305-0-000,Nocardioides_pyridinolyticus
65566-0-000,Nocardioides_pyridinolyticus
65569-0-000,Nocardioides_pyridinolyticus
65785-0-000,Nocardioides_pyridinolyticus
65810-0-000,Nocardioides_pyridinolyticus
65835-0-000,Nocardioides_pyridinolyticus
008821-0-000,Nocardioides_salarius
010025-0-000,Nocardioides_salarius
010785-0-000,Nocardioides_salarius
012690-0-000,Nocardioides_salarius
015354-0-000,Nocardioides_salarius
018242-0-000,Nocardioides_salarius
019059-0-000,Nocardioides_salarius
022715-0-000,Nocardioides_salarius
025080-0-000,Nocardioides_salarius
65569-0-000,Nocardioides_salarius
65785-0-000,Nocardioides_salarius
65835-0-000,Nocardioides_salarius
010785-0-000,Nocardioides_terrae
018242-0-000,Nocardioides_terrae
022715-0-000,Nocardioides_terrae
025080-0-000,Nocardioides_terrae
008821-0-000,Nocardioides_terrigena
010025-0-000,Nocardioides_terrigena
010785-0-000,Nocardioides_terrigena
012690-0-000,Nocardioides_terrigena
015354-0-000,Nocardioides_terrigena
018242-0-000,Nocardioides_terrigena
019059-0-000,Nocardioides_terrigena
022715-0-000,Nocardioides_terrigena
025080-0-000,Nocardioides_terrigena
027482-0-001,Nocardioides_terrigena
65079-0-000,Nocardioides_terrigena
65267-0-000,Nocardioides_terrigena
65443-0-000,Nocardioides_terrigena
65566-0-000,Nocardioides_terrigena
65569-0-000,Nocardioides_terrigena
65785-0-000,Nocardioides_terrigena
65810-0-000,Nocardioides_terrigena
65835-0-000,Nocardioides_terrigena
005231-0-001,Nocardiopsis_aegyptia
009704-0-000,Nocardiopsis_aegyptia
011288-0-000,Nocardiopsis_aegyptia
016956-0-000,Nocardiopsis_aegyptia
018366-0-001,Nocardiopsis_aegyptia
022756-0-000,Nocardiopsis_aegyptia
027383-0-001,Nocardiopsis_aegyptia
027987-0-000,Nocardiopsis_aegyptia
64033-0-000,Nocardiopsis_aegyptia
65014-0-000,Nocardiopsis_aegyptia
65090-0-001,Nocardiopsis_aegyptia
65145-0-001,Nocardiopsis_aegyptia
65441-0-001,Nocardiopsis_aegyptia
65513-0-001,Nocardiopsis_aegyptia
65531-0-001,Nocardiopsis_aegyptia
65559-0-000,Nocardiopsis_aegyptia
009704-0-000,Nocardiopsis_alba
011288-0-000,Nocardiopsis_alba
016956-0-000,Nocardiopsis_alba
018366-0-001,Nocardiopsis_alba
02055-0-001,Nocardiopsis_alba
022756-0-000,Nocardiopsis_alba
027383-0-001,Nocardiopsis_alba
027987-0-000,Nocardiopsis_alba
02814-0-000,Nocardiopsis_alba
02832-0-001,Nocardiopsis_alba
63127-0-001,Nocardiopsis_alba
64033-0-000,Nocardiopsis_alba
65014-0-000,Nocardiopsis_alba
65090-0-001,Nocardiopsis_alba
65145-0-001,Nocardiopsis_alba
65211-0-001,Nocardiopsis_alba
65441-0-001,Nocardiopsis_alba
65513-0-001,Nocardiopsis_alba
65531-0-001,Nocardiopsis_alba
65559-0-000,Nocardiopsis_alba
005231-0-001,Nocardiopsis_alkaliphila
009704-0-000,Nocardiopsis_alkaliphila
011288-0-000,Nocardiopsis_alkaliphila
016956-0-000,Nocardiopsis_alkaliphila
022756-0-000,Nocardiopsis_alkaliphila
027987-0-000,Nocardiopsis_alkaliphila
02832-0-001,Nocardiopsis_alkaliphila
63127-0-001,Nocardiopsis_alkaliphila
64033-0-000,Nocardiopsis_alkaliphila
65014-0-000,Nocardiopsis_alkaliphila
65090-0-001,Nocardiopsis_alkaliphila
65145-0-001,Nocardiopsis_alkaliphila
65441-0-001,Nocardiopsis_alkaliphila
65513-0-001,Nocardiopsis_alkaliphila
65531-0-001,Nocardiopsis_alkaliphila
65559-0-000,Nocardiopsis_alkaliphila
022756-0-000,Nocardiopsis_arvandica
027987-0-000,Nocardiopsis_arvandica
009704-0-000,Nocardiopsis_baichengensis
011288-0-000,Nocardiopsis_baichengensis
016956-0-000,Nocardiopsis_baichengensis
027987-0-000,Nocardiopsis_baichengensis
64033-0-000,Nocardiopsis_baichengensis
65014-0-000,Nocardiopsis_baichengensis
65090-0-001,Nocardiopsis_baichengensis
65441-0-001,Nocardiopsis_baichengensis
65513-0-001,Nocardiopsis_baichengensis
65531-0-001,Nocardiopsis_baichengensis
65559-0-000,Nocardiopsis_baichengensis
005231-0-001,Nocardiopsis_chromatogenes
009704-0-000,Nocardiopsis_chromatogenes
011288-0-000,Nocardiopsis_chromatogenes
016956-0-000,Nocardiopsis_chromatogenes
022756-0-000,Nocardiopsis_chromatogenes
027987-0-000,Nocardiopsis_chromatogenes
64033-0-000,Nocardiopsis_chromatogenes
65014-0-000,Nocardiopsis_chromatogenes
65090-0-001,Nocardiopsis_chromatogenes
65441-0-001,Nocardiopsis_chromatogenes
65513-0-001,Nocardiopsis_chromatogenes
65531-0-001,Nocardiopsis_chromatogenes
65559-0-000,Nocardiopsis_chromatogenes
005231-0-001,Nocardiopsis_composta
007682-0-000,Nocardiopsis_composta
009704-0-000,Nocardiopsis_composta
011288-0-000,Nocardiopsis_composta
016956-0-000,Nocardiopsis_composta
02055-0-001,Nocardiopsis_composta
022756-0-000,Nocardiopsis_composta
027383-0-001,Nocardiopsis_composta
027987-0-000,Nocardiopsis_composta
02832-0-001,Nocardiopsis_composta
63127-0-001,Nocardiopsis_composta
64033-0-000,Nocardiopsis_composta
64864-0-001,Nocardiopsis_composta
65014-0-000,Nocardiopsis_composta
65090-0-001,Nocardiopsis_composta
65441-0-001,Nocardiopsis_composta
65513-0-001,Nocardiopsis_composta
65531-0-001,Nocardiopsis_composta
65559-0-000,Nocardiopsis_composta
005611-0-000,Nocardiopsis_dassonvillei
009704-0-000,Nocardiopsis_dassonvillei
010199-0-000,Nocardiopsis_dassonvillei
011288-0-000,Nocardiopsis_dassonvillei
016543-0-000,Nocardiopsis_dassonvillei
016956-0-000,Nocardiopsis_dassonvillei
018366-0-001,Nocardiopsis_dassonvillei
02055-0-001,Nocardiopsis_dassonvillei
022756-0-000,Nocardiopsis_dassonvillei
027383-0-001,Nocardiopsis_dassonvillei
027987-0-000,Nocardiopsis_dassonvillei
02832-0-001,Nocardiopsis_dassonvillei
028514-0-001,Nocardiopsis_dassonvillei
028514-0-003,Nocardiopsis_dassonvillei
028514-0-004,Nocardiopsis_dassonvillei
029546-0-001,Nocardiopsis_dassonvillei
63127-0-001,Nocardiopsis_dassonvillei
63796-0-001,Nocardiopsis_dassonvillei
63858-0-001,Nocardiopsis_dassonvillei
63859-0-002,Nocardiopsis_dassonvillei
64033-0-000,Nocardiopsis_dassonvillei
65014-0-000,Nocardiopsis_dassonvillei
65090-0-001,Nocardiopsis_dassonvillei
65145-0-001,Nocardiopsis_dassonvillei
65441-0-001,Nocardiopsis_dassonvillei
65513-0-001,Nocardiopsis_dassonvillei
65531-0-001,Nocardiopsis_dassonvillei
65559-0-000,Nocardiopsis_dassonvillei
009704-0-000,Nocardiopsis_exhalans
011288-0-000,Nocardiopsis_exhalans
016956-0-000,Nocardiopsis_exhalans
018366-0-001,Nocardiopsis_exhalans
02055-0-001,Nocardiopsis_exhalans
022756-0-000,Nocardiopsis_exhalans
02814-0-000,Nocardiopsis_exhalans
02832-0-001,Nocardiopsis_exhalans
63127-0-001,Nocardiopsis_exhalans
64033-0-000,Nocardiopsis_exhalans
65090-0-001,Nocardiopsis_exhalans
65145-0-001,Nocardiopsis_exhalans
65441-0-001,Nocardiopsis_exhalans
65513-0-001,Nocardiopsis_exhalans
65559-0-000,Nocardiopsis_exhalans
011288-0-000,Nocardiopsis_ganjiahuensis
016956-0-000,Nocardiopsis_ganjiahuensis
018366-0-001,Nocardiopsis_ganjiahuensis
022756-0-000,Nocardiopsis_ganjiahuensis
027987-0-000,Nocardiopsis_ganjiahuensis
65145-0-001,Nocardiopsis_ganjiahuensis
009704-0-000,Nocardiopsis_gilva
011288-0-000,Nocardiopsis_gilva
016956-0-000,Nocardiopsis_gilva
022756-0-000,Nocardiopsis_gilva
027987-0-000,Nocardiopsis_gilva
64033-0-000,Nocardiopsis_gilva
65014-0-000,Nocardiopsis_gilva
65090-0-001,Nocardiopsis_gilva
65441-0-001,Nocardiopsis_gilva
65513-0-001,Nocardiopsis_gilva
65531-0-001,Nocardiopsis_gilva
65559-0-000,Nocardiopsis_gilva
007682-0-000,Nocardiopsis_halophila
011288-0-000,Nocardiopsis_halophila
016956-0-000,Nocardiopsis_halophila
02055-0-001,Nocardiopsis_halophila
022756-0-000,Nocardiopsis_halophila
027383-0-001,Nocardiopsis_halophila
027987-0-000,Nocardiopsis_halophila
02832-0-001,Nocardiopsis_halophila
63127-0-001,Nocardiopsis_halophila
64033-0-000,Nocardiopsis_halophila
65014-0-000,Nocardiopsis_halophila
65090-0-001,Nocardiopsis_halophila
65441-0-001,Nocardiopsis_halophila
65513-0-001,Nocardiopsis_halophila
65531-0-001,Nocardiopsis_halophila
65559-0-000,Nocardiopsis_halophila
005231-0-001,Nocardiopsis_halotolerans
009704-0-000,Nocardiopsis_halotolerans
011288-0-000,Nocardiopsis_halotolerans
016956-0-000,Nocardiopsis_halotolerans
018366-0-001,Nocardiopsis_halotolerans
02055-0-001,Nocardiopsis_halotolerans
022756-0-000,Nocardiopsis_halotolerans
027383-0-001,Nocardiopsis_halotolerans
027987-0-000,Nocardiopsis_halotolerans
02832-0-001,Nocardiopsis_halotolerans
63127-0-001,Nocardiopsis_halotolerans
64033-0-000,Nocardiopsis_halotolerans
65014-0-000,Nocardiopsis_halotolerans
65090-0-001,Nocardiopsis_halotolerans
65145-0-001,Nocardiopsis_halotolerans
65441-0-001,Nocardiopsis_halotolerans
65513-0-001,Nocardiopsis_halotolerans
65531-0-001,Nocardiopsis_halotolerans
65559-0-000,Nocardiopsis_halotolerans
005231-0-001,Nocardiopsis_kunsanensis
009704-0-000,Nocardiopsis_kunsanensis
011288-0-000,Nocardiopsis_kunsanensis
022756-0-000,Nocardiopsis_kunsanensis
02832-0-001,Nocardiopsis_kunsanensis
64033-0-000,Nocardiopsis_kunsanensis
65014-0-000,Nocardiopsis_kunsanensis
65090-0-001,Nocardiopsis_kunsanensis
65145-0-001,Nocardiopsis_kunsanensis
65441-0-001,Nocardiopsis_kunsanensis
65513-0-001,Nocardiopsis_kunsanensis
65531-0-001,Nocardiopsis_kunsanensis
65559-0-000,Nocardiopsis_kunsanensis
009704-0-000,Nocardiopsis_listeri
011288-0-000,Nocardiopsis_listeri
016956-0-000,Nocardiopsis_listeri
02055-0-001,Nocardiopsis_listeri
022756-0-000,Nocardiopsis_listeri
027383-0-001,Nocardiopsis_listeri
027987-0-000,Nocardiopsis_listeri
02814-0-000,Nocardiopsis_listeri
02832-0-001,Nocardiopsis_listeri
63127-0-001,Nocardiopsis_listeri
64033-0-000,Nocardiopsis_listeri
65014-0-000,Nocardiopsis_listeri
65090-0-001,Nocardiopsis_listeri
65145-0-001,Nocardiopsis_listeri
65441-0-001,Nocardiopsis_listeri
65513-0-001,Nocardiopsis_listeri
65531-0-001,Nocardiopsis_listeri
65559-0-000,Nocardiopsis_listeri
009704-0-000,Nocardiopsis_litoralis
022756-0-000,Nocardiopsis_litoralis
027987-0-000,Nocardiopsis_litoralis
009704-0-000,Nocardiopsis_lucentensis
011288-0-000,Nocardiopsis_lucentensis
016956-0-000,Nocardiopsis_lucentensis
018366-0-001,Nocardiopsis_lucentensis
02055-0-001,Nocardiopsis_lucentensis
022756-0-000,Nocardiopsis_lucentensis
027383-0-001,Nocardiopsis_lucentensis
027987-0-000,Nocardiopsis_lucentensis
02832-0-001,Nocardiopsis_lucentensis
63127-0-001,Nocardiopsis_lucentensis
64033-0-000,Nocardiopsis_lucentensis
65014-0-000,Nocardiopsis_lucentensis
65090-0-001,Nocardiopsis_lucentensis
65145-0-001,Nocardiopsis_lucentensis
65441-0-001,Nocardiopsis_lucentensis
